task_suite,prompt_condition,prompt_text,task_id,task_description,episode_id,success,step,queries,unnorm_key,attack_mode,video_path,error
libero_object,task,pick up the milk and place it in the basket,7,pick up the milk and place it in the basket,9,True,124,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task07_ep09_task_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,empty,,7,pick up the milk and place it in the basket,0,True,125,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task07_ep00_empty_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,empty,,7,pick up the milk and place it in the basket,1,True,137,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task07_ep01_empty_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,empty,,7,pick up the milk and place it in the basket,2,True,139,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task07_ep02_empty_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,empty,,7,pick up the milk and place it in the basket,3,True,128,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task07_ep03_empty_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,empty,,7,pick up the milk and place it in the basket,4,True,133,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task07_ep04_empty_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,empty,,7,pick up the milk and place it in the basket,5,True,174,22,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task07_ep05_empty_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,empty,,7,pick up the milk and place it in the basket,6,True,140,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task07_ep06_empty_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,empty,,7,pick up the milk and place it in the basket,7,True,139,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task07_ep07_empty_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,empty,,7,pick up the milk and place it in the basket,8,True,140,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task07_ep08_empty_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,empty,,7,pick up the milk and place it in the basket,9,True,125,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task07_ep09_empty_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,do_nothing,don't do anything,7,pick up the milk and place it in the basket,0,True,124,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task07_ep00_do_nothing_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,do_nothing,don't do anything,7,pick up the milk and place it in the basket,1,True,129,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task07_ep01_do_nothing_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,do_nothing,don't do anything,7,pick up the milk and place it in the basket,2,True,137,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task07_ep02_do_nothing_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,do_nothing,don't do anything,7,pick up the milk and place it in the basket,3,True,125,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task07_ep03_do_nothing_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,do_nothing,don't do anything,7,pick up the milk and place it in the basket,4,True,132,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task07_ep04_do_nothing_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,do_nothing,don't do anything,7,pick up the milk and place it in the basket,5,True,122,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task07_ep05_do_nothing_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,do_nothing,don't do anything,7,pick up the milk and place it in the basket,6,True,137,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task07_ep06_do_nothing_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,do_nothing,don't do anything,7,pick up the milk and place it in the basket,7,True,141,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task07_ep07_do_nothing_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,do_nothing,don't do anything,7,pick up the milk and place it in the basket,8,True,134,17,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task07_ep08_do_nothing_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,do_nothing,don't do anything,7,pick up the milk and place it in the basket,9,True,126,16,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task07_ep09_do_nothing_pick_up_the_milk_and_place_it_in_the_bas.mp4,
libero_object,task,pick up the chocolate pudding and place it in the basket,8,pick up the chocolate pudding and place it in the basket,0,True,144,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task08_ep00_task_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,task,pick up the chocolate pudding and place it in the basket,8,pick up the chocolate pudding and place it in the basket,1,True,217,28,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task08_ep01_task_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,task,pick up the chocolate pudding and place it in the basket,8,pick up the chocolate pudding and place it in the basket,2,True,153,20,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task08_ep02_task_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,task,pick up the chocolate pudding and place it in the basket,8,pick up the chocolate pudding and place it in the basket,3,True,167,21,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task08_ep03_task_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,task,pick up the chocolate pudding and place it in the basket,8,pick up the chocolate pudding and place it in the basket,4,True,142,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task08_ep04_task_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,task,pick up the chocolate pudding and place it in the basket,8,pick up the chocolate pudding and place it in the basket,5,True,145,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task08_ep05_task_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,task,pick up the chocolate pudding and place it in the basket,8,pick up the chocolate pudding and place it in the basket,6,True,142,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task08_ep06_task_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,task,pick up the chocolate pudding and place it in the basket,8,pick up the chocolate pudding and place it in the basket,7,True,160,21,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task08_ep07_task_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,task,pick up the chocolate pudding and place it in the basket,8,pick up the chocolate pudding and place it in the basket,8,True,153,20,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task08_ep08_task_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,task,pick up the chocolate pudding and place it in the basket,8,pick up the chocolate pudding and place it in the basket,9,True,144,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/task/videos/libero_object_task08_ep09_task_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,empty,,8,pick up the chocolate pudding and place it in the basket,0,True,147,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task08_ep00_empty_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,empty,,8,pick up the chocolate pudding and place it in the basket,1,True,233,30,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task08_ep01_empty_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,empty,,8,pick up the chocolate pudding and place it in the basket,2,True,151,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task08_ep02_empty_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,empty,,8,pick up the chocolate pudding and place it in the basket,3,True,150,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task08_ep03_empty_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,empty,,8,pick up the chocolate pudding and place it in the basket,4,True,150,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task08_ep04_empty_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,empty,,8,pick up the chocolate pudding and place it in the basket,5,False,280,35,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task08_ep05_empty_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,empty,,8,pick up the chocolate pudding and place it in the basket,6,True,143,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task08_ep06_empty_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,empty,,8,pick up the chocolate pudding and place it in the basket,7,True,145,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task08_ep07_empty_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,empty,,8,pick up the chocolate pudding and place it in the basket,8,True,153,20,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task08_ep08_empty_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,empty,,8,pick up the chocolate pudding and place it in the basket,9,True,150,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/empty/videos/libero_object_task08_ep09_empty_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,do_nothing,don't do anything,8,pick up the chocolate pudding and place it in the basket,0,True,177,23,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task08_ep00_do_nothing_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,do_nothing,don't do anything,8,pick up the chocolate pudding and place it in the basket,1,True,158,20,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task08_ep01_do_nothing_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,do_nothing,don't do anything,8,pick up the chocolate pudding and place it in the basket,2,True,154,20,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task08_ep02_do_nothing_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,do_nothing,don't do anything,8,pick up the chocolate pudding and place it in the basket,3,True,272,35,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task08_ep03_do_nothing_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,do_nothing,don't do anything,8,pick up the chocolate pudding and place it in the basket,4,True,143,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task08_ep04_do_nothing_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,do_nothing,don't do anything,8,pick up the chocolate pudding and place it in the basket,5,True,209,27,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task08_ep05_do_nothing_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,do_nothing,don't do anything,8,pick up the chocolate pudding and place it in the basket,6,True,143,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task08_ep06_do_nothing_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,do_nothing,don't do anything,8,pick up the chocolate pudding and place it in the basket,7,True,143,18,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task08_ep07_do_nothing_pick_up_the_chocolate_pudding_and_place_.mp4,
libero_object,do_nothing,don't do anything,8,pick up the chocolate pudding and place it in the basket,8,True,150,19,libero_object_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_object/do_nothing/videos/libero_object_task08_ep08_do_nothing_pick_up_the_chocolate_pudding_and_place_.mp4,
